요리이름
'https://ich.unesco.org/en/RL/talchum-mask-dance-drama-in-the-republic-of-korea-00400'
'스페인어'
'영어'
'멕시코'
'멕시코인'
'요리'
'아즈텍'
'마야'
'아메리카 원주민'
'옥수수'
'죽'
'토르티야'
'카사바'
'고구마'
'고추'
'소'
'닭'
'돼지'
'다만 북아메리카에도 멧돼지를 닮은 페커리라는 동물이 있었다. 단지 대량으로 사육하지 않았을 뿐이다.'
'양(동물)'
'말(동물)'
'염소'
"'이 모든 동물들은 콜럼버스와의 접촉 이후 유럽을 통해서 전파되었다. 들소를 빼고 북아메리카와 남아메리카의 대형 초식동물은 인간(아메리카 원주민의 조상)의 지나친 사냥에 의해 만 년 전 대부분의 종이 멸종되고 없었다. 북아메리카에 아메리카들소가 있었지만 들소는 사냥하기가 힘들었고, 그나마 멕시코 고원에는 없었고 미국이나 캐나다 지역의 프레리 지대에서밖에 서식하지 않았다.'"
'개고기'
'칠면조'
'오리고기'
"'이들이 가축화한 오리는 머스코비오리라는 이름의 오리 종류로, 흔히 집오리 하면 생각하는 청둥오리를 가축화한 오리와는 다른 종류의 오리다.'"
'원숭이'
'사슴'
'비둘기'
'토끼'
'물고기'
'조개'
'해우'
'이구아나'
'충식'
'인육'
'기근'
'아즈텍 제국의 식인 문화의 최대 피해자들이 바로 오늘날의 멕시코 틀락스칼라 주의 전신인 틀락스칼텍인들이었다.'
'초콜릿'
'카카오'
"'카카오닙스를 생각하면 된다. 코르테스와 부하들도 친해진 원주민들이 대접해준 카카오를 먹고는 한 입에 못 먹겠다고 뱉었을 정도다. 유럽인들도 처음에는 초콜릿을 카카오 콩에서 얻고, 물에 타고 색깔이 검은데다 매우 쓰기 때문에 처음에는 커피의 일종이라고 생각했다. 지금의 달달한 초콜릿은 17세기 이후 쓴 맛에 적응이 안 된 스페인인들이 설탕을 타서 핫초콜릿을 만들고, 여기에 프랑스인들이 우유와 크림을 넣고 덩어리로 굳히면서 완성된 것이다.'"
'꿀'
'스페인'
'아즈텍 제국'
'마야 문명'
'누에바에스파냐'
'스페인 요리'
"'멕시코 요리는 맵고 짠 향신료의 비중이 좀 더 세고, 해산물보다 육류 비중이 상대적으로 높으며, 옥수수 반죽으로 만든 토르티야를 빵 못지않게 주식으로 먹는 정도를 제외한다면 스페인 요리의 아즈텍 바리에이션이라고 봐도 무방할 정도로 공통점이 무수히 많다. 이는 멕시코 요리뿐만 아니라 이전 스페인의 식민지였던 다른 중남미 국가의 요리들도 그렇다. 스페인인들의 '주식'이라 할 수 있는 빵과 올리브유 그리고 하몬, 초리조를 비롯한 스페인식 돼지고기 가공육인 엠부티도와 질 좋은 와인 등은 중남미 국가에서도 '주식'으로 여겨지기 때문이다. 쌀을 주요 별식으로 자주 섭취하는 것도 스페인 요리에 영향 받은 것이 크다.'"
'이탈리아'
'오스트리아'
'독일'
'가톨릭'
'수도자'
'치즈'
'맥주'
'마늘'
'양파'
"'다만 포도와 올리브의 경우 스페인 본토 대지주들과 경쟁할 수 있다는 점 때문에 스페인 식민지 시절에는 재배가 제한되었고, 이 때문에 포도주와 올리브유는 스페인 본토에서 수입해와야 했다. 오늘날 아메리카 대륙 칠레 등에서 와인 양조가 활성화된 시점은 남미 각국이 독립하고 일부 프랑스계 이민자들이 정착하여 포도 재배 기술을 보급한 이후이다.'"
'레바논'
'독일'
'독일인'
'미국-멕시코 전쟁'
'독일계 멕시코인'
'맥주'
'치즈'
'캐나다'
'멕시코'
'케사디야'
'레바논'
'시리아'
'샤와르마'
'타코(요리)'
'흑인'
'부리토'
'멕시코와 교류가 활발했지만 메스티소 대신 흑백 혼혈 인구가 주류인 도미니카 공화국에서는 쌀밥이 주식이다.'
'미국 요리'
'https://ko.m.wikipedia.org/wiki/%EB%AA%AC%ED%84%B0%EB%A0%88%EC%9D%B4_%EC%9E%AD'
'나쵸'
'타말'
'블루스'
'체로키'
'미국'
'텍사스'
"'텍스멕스, 텍사스풍 멕시코 음식이다. 비슷한 것으로 캘리포니아식 멕시코 요리인 캘리멕스가 있다.'"
'한국인'
'아메리카'
'칠리 콘 카르네'
'타코벨'
'치폴레 멕시칸 그릴'
'라틴아메리카'
'아르헨티나'
'우루과이'
'칠레'
'아프리카'
'콜롬비아'
'브라질'
'쿠바'
'도미니카 공화국'
'푸에르토리코'
'포르피리오 디아스 시대 이후에야 유럽이나 중동의 백인 이민을 제한없이 받아들였다.'
'북아메리카'
'아메리카'
'고추'
'아즈텍 제국'
'할라피뇨'
'레드 사비나 하바네로'
"'멕시코산 고추의 일종으로 일상적인 범위상 세계에서 가장 매운맛을 표방하는 고추다. 정말로 가장 매운 것은 인도산 부트 졸로키아인데, 이건 식용이 아니다.'"
'미국 요리'
'타바스코'
'피클'
'레몬'
'라임'
'살사'
'우리나라로 따지면 불닭볶음면 이미지하고 비슷하다.'
'토마토'
'강낭콩'
'호박'
'카카오'
'초콜릿'
'옥수수'
'고추'
'돼지고기'
'닭고기'
'고수(채소)'
'선인장'
"'손바닥선인장, 백년초라고도 하는 Opuntia속 선인장의 가시를 떼고 먹는다.'"
'라임'
'할라페뇨'
'토르티야'
'스페인'
'오믈렛'
'나우아틀어'
'옥수수'
'밀가루'
'멕시코인'
'히스패닉'
"'여담으로 한국이나 일본 등에서 케밥 샌드위치를 만들 때도 이 토르티야를 사용하는 경우가 많다. 원래는 화덕에 구운 에크멕이라는 빵을 두툼하게 구워서 사용해야 제 맛이 나지만, 에크멕은 빵 반죽을 화덕에 바로 구워야 맛있기 때문에... 트럭에서 케밥을 파는 경우에는 트럭에 화덕을 설치하기도 뭐하고 해서 그냥 토르티야를 사용하는 편이다. 토르티야는 보존과 운반이 편하고 살짝만 익혀도 쓰기 편하다. 토르티야 비슷한 라바시라는 빵도 있는데 국내에는 수입이 안 된다.'"
'타코(요리)'
'고수를 뜻한다.'
'나초'
'치즈'
'텍사스'
'오클라호마'
'루이지애나'
'뉴멕시코'
'비만'
'탄수화물'
'치즈'
'퀘소(Queso)가 치즈란 뜻이다.'
'고기가 없잖아'
'우유'
'도미니코회'
'수도자'
'모차렐라 치즈'
'부리토'
'멕시코계 미국인'
'세븐일레븐'
'호빵'
'과카몰레'
'아보카도'
'고추'
'http://1.bp.blogspot.com/_zptsYFfeh80/SOwSQ3WHIAI/AAAAAAAAAQs/8V4Ai7NzPJk/Nacho+Dip.jpg'
'더 이상의 자세한 설명은 생략한다.'
'하디스'
'베이컨'
'http://tucsoncitizen.com/morgue/files/2008/11/l101493-100.jpg'
'도라도'
'데드풀'
'데드풀(영화)'
'타말'
'된장국'
"'미국 땅이 된 후 멕시코계 미국인이 된 서남부 사람들이 친척 등을 불러들였고, 대부분 미개지라 일손이 모자란 백인 개척자들도 북부 멕시코의 빈농들을 불러들였다.'"
'타코(요리)'
'파이(음식)'
'샐러드'
'쌀'
'토마토'
'완두'
'옥수수'
'고추'
'쇠고기'
'캘리포니아'
'쇠고기'
'닭고기'
'돼지고기'
'코스트코'
'http://mesohungy.files.wordpress.com/2010/09/cab.jpg'
'감자튀김'
'햄버거'
'양배추'
'옥수수'
'콩 자체는 Frijol이라고 하지만 먹을때는 상식적으로 한알만 먹지는 않음으로 음식으로 친할때는 항상 복수형 Frijoles로 한다.'
"'부리토, 토스타다스, 나초스...'"
"'Frito 는 튀기거나 볶는것을 뜻하나, 라드에 삶은 콩을 넣고 완전히 으께질때까지 '잘 볶인' 이라는 의미로 'refritos'가 된다. 영어로는 Refried Beans.'"
'선인장'
'초콜릿'
'커피'
'스페인어'
'계피'
'사탕수수'
'멕시코시티'
'몬테레이'
'카푸치노'
'아메리카노'
'미숫가루'
'추로스'
'식혜'
'풀케'
'용설란'
'막걸리'
'테킬라'
'증류주'
'증류식 소주'
'선인장'
'피코 데 가요'
'토마토'
'양파'
'고수(채소)'
'김치'
'이베리아 반도'
'소시지'
'계란'
'감자'
'칠레'
'아르헨티나'
'우루과이'
'쇠고기'
'파타고니아'
'팜파스'
'아사도'
'삼겹살'
"'한편 브라질과 우루과이, 아르헨티나, 칠레 등 다른 라틴아메리카 국가들은 쇠고기를 많이 먹는 편인데, 이들 지역은 팜파스와 파타고니아로 대표되는 평원 저지대 덕분에 세계적인 육우 생산국이다.'"
'돼지고기'
"'에르난 코르테스가 인육을 먹는 현지 원주민들의 습관을 교정해주기 위해서 스페인에서 모돈 몇 마리를 사왔다고 하는데, 이 돼지라는 동물의 번식력이 장난이 아닌지라 이후 엄청나게 늘어버렸다고 한다.'"
'염소'
"'Picadillo. 잘게 간 고기에 향료, 과일 등을 섞어서 만든 것.'"
'아이스크림'
'비만'
'2017년'
'미국'
'OECD'
'http://gazettereview.com/2016/06/top-10-fattest-countries-in-world/'
'치즈'
'기름'
'콜라'
'탄산음료'
'정크푸드'
'설탕'
'옥수수'
'다만 스페인의 식민지배 전의 전통적인 인디언식 조리법을 통해 만든 옥수수 토르티야는 오메가-6는 거의 없다. 옥수수를 가루로 만들기 전에 석회수에 끓이기 때문이다. 아메리카 원주민들의 지혜가 엿보이는 부분이다.'
'스페인'
'미국'
'정크푸드'
'코카콜라'
'이 코카콜라가 멕시코에서 굉장히 재미 좀 본 회사다. 멕시코 사람들의 건강을 좀먹어 가며 돈을 쓸어담아 현지화 브랜드까지 내놨다. 당연히 멕시코에는 콜라 때문에 치아가 부식되어 충치가 생긴 사람도 많다.'
"'멕시코는 코카콜라의 세계에서 가장 큰 시장이며, 전 세계에서 판매되는 코카콜라 중 가장 달게 만들어지는 편이다. 오죽하면 미국인들 중에서도 멕시코산 코카콜라를 역수입해서 마시는 사람들이 있을 정도이다. 대부분 건조 기후인 멕시코는 수질도 불량한 관계로 물보다 콜라가 싸며, 콜라를 물 대용으로 마시게 된다. 역으로 멕시코인들이 한국이나 일본 등 아시아 지역에서 판매되는 코카콜라를 마시면 물을 탄 것처럼 밍밍한 맛이라고 느낀다고 한다.'"
'생수'
'충치'
'치과'
"'탄산음료에 들어간 설탕이 치아를 부식시키며, 때로는 구강암 등 심각한 치과 질환까지도 늘었으나 문제는 멕시코의 치과 수준이 낮은 데다 치과는 대개 의료비가 터무니없이 비싸 서민층은 갈 꿈도 못 꾼단 게 문제다. 미국과 똑같이 돈 없으면 아프라는 소리다. 이러니 충치가 만연할 수 밖에 없다.'"
'사탕수수'
'탄산음료'
'멕시코 시티'
'스페인 요리'
'http://m.hani.co.kr/arti/international/europe/866213.html'
'https://www.econovill.com/news/articleView.html?idxno=269318'
'타코(요리)'
'부리토'
'방귀'
'배탈'
'폭풍설사'
'식중독'
'대한민국'
'주한미군'
'1990년대'
'미국인'
'멕시코계 미국인'
"'미군 내에는 군 입대로 국적을 딸려 하는 멕시코인 이민자들이 많으며, 원체 멕시코 땅이라 이들이 원주민인 서남부 출신들도 많다. 이 둘을 합치면 사실상 미군 내 최대 소수민족이다.'"
'2000년대'
'이태원동'
'홍대거리'
'나초'
'타코(요리)'
'미국'
'미국식 멕시코 요리로 짜장면처럼 한국식으로 현지화된 중화 요리와 비슷하다고 보면 된다.'
"'비슷한 예가 카레인데 인도에서 영국으로 건너간 커리는 영국과 인도 사이의 차이가 크지 않지만, 영국에서 일본으로 건너간 일본의 카레는 차이가 영국이나 인도랑 크게 차이 나며, 일본에서 한국으로 건너온 카레는 영국이나 인도와 비교할 경우 말이 필요 없고 바로 옆나라인 일본과도 차이가 난다. 하물며 미국을 거쳐서 온 멕시코 요리는 당연히 정통과 다를 수밖에 없다.'"
'이태원동'
'멕시코인'
'이를테면 트럭 운전수가 요리사 자격증을 위조한 경우 등이 있다.'
'사기꾼'
'이태원역'
'이탈리아인'
'이탈리아'
'스페인'
'멕시코인'
'애국주의'
"'이를테면 굳이 불성실한 자기 친척을 굳이 식당에 앉힌다거나, 아니면 식당에서 일하는 사람 중 멕시코인이 아니면 힘들고 더러운 일만 맡기고 돈을 떼먹는 등등 부조리가 쌓여서 식당 운영이 개판으로 돼서 망하는 경우도 있고, 반대로 성격이 너무 착해서 같은 멕시코인 동포들이 식당에 돈 빌리러 찾아오면 거절을 못해서 돈 빌려줬다가 먹튀 당해서 망하거나 하는 사례 등등이 있다. 굳이 멕시코인들만 이런 건 아니고 제3세계 출신 사람들이 해외에 식당 하다가 망하면 대개 이런 경우이다. 심지어는 언어적 장벽도 없고 문화적으로도 한국과 아직은 유사한 점이 많은 탈북민들도 한국 와서 식당 하다가 옥류관 출신의 셰프라든지, 중국 등 제 3국에서 몇 년 체류하며 자본주의 논리에 몸이 체화된 케이스를 제외하곤 대부분 비슷한 사유로 몇 년 못 버티고 망하는 경우가 많다.'"
'주한미군'
'평택시'
'캠프 험프리스'
'대구광역시'
'남구(대구광역시)'
'미 공군'
'군산공항'
'오산 공군기지'
"'치미창가, 엔칠라다 등 타 메뉴들이 기본적으로 만원대인데 비해 타코와 부리또는 만원을 안 넘거나 혹은 같은 만원대라도 만원대 초반이라서 유독 저렴한 경우가 많다.'"
"'타코나 부리또, 치미창가, 엔칠라다 등 다른 메뉴들이 만원대를 안 넘는데 비해 파히타만 3만원대인 경우가 많다.'"
'양파'
'타바스코'
'채식주의'
'인도'
'https://vegworldmag.com/mexico-is-a-vegan-paradise/'
'한국인'
'스트리트 파이터 4'
'엘 포르테'
'멕시코 요리'
'멕시코 요리'
'북아메리카'
'멧돼지'
'페커리'
'크리스토퍼 콜롬버스'
'유럽'
'들소'
'북아메리카'
'남아메리카'
'미국'
'캐나다'
'프레리'
'머스코비오리'
'청둥오리'
'아즈텍 제국'
'식인'
'멕시코'
'틀락스칼라'
'틀락스칼텍'
'카카오닙스'
'코르테스'
'유럽'
'커피'
'스페인인'
'설탕'
'핫초콜릿'
'프랑스인'
'우유'
'크림'
'중남미'
'올리브유'
'하몬'
'초리조'
'스페인'
'와인'
'포도'
'올리브'
'포도주'
'올리브유'
'칠레'
'프랑스'
'도미니카 공화국'
'캘리포니아'
'포르피리오 디아스'
'인도'
'부트 졸로키아'
'불닭볶음면'
'한국'
'일본'
'케밥'
'샌드위치'
'난(빵)'
'라바시'
'고수(채소)'
'멕시코계 미국인'
'브라질'
'우루과이'
'아르헨티나'
'칠레'
'에르난 코르테스'
'스페인'
'옥수수'
'토르티야'
'아메리카 원주민'
'코카콜라'
'충치'
'코카콜라'
'미국인'
'한국'
'일본'
'아시아'
'설탕'
'구강암'
'충치'
'미군'
'멕시코인'
'짜장면'
'중화 요리'
'카레'
'인도'
'영국'
'커리'
'일본'
'트럭'
'먹튀'
'제3세계'
'탈북민'
'옥류관'
